,close,high,low,open,volume
2013-01-30 13:34:00,9730.522,9731.832,9728.572,9731.782,3170222
2013-01-30 13:35:00,9727.44,9731.43,9726.078,9729.876,2499710
2013-01-30 13:36:00,9720.117,9726.975,9719.962,9726.838,3585496
2013-01-30 13:37:00,9718.841,9723.037,9716.655,9720.614,1968297
2013-01-30 13:38:00,9721.605,9721.605,9716.65,9719.875,2713382
2013-01-30 13:39:00,9716.488,9719.111,9715.438,9716.655,3093596
2013-01-30 13:40:00,9709.242,9716.512,9708.136,9716.512,3623779
2013-01-30 13:41:00,9703.306,9709.355,9703.306,9706.087,3174450
2013-01-30 13:42:00,9704.874,9705.977,9701.388,9705.977,2764092
2013-01-30 13:43:00,9704.352,9704.352,9702.241,9702.695,3270232
2013-01-30 13:44:00,9703.263,9707.065,9701.729,9707.065,2196237
2013-01-30 13:45:00,9704.785,9709.861,9702.186,9707.41,4930197
2013-01-30 13:46:00,9713.328,9713.328,9703.75,9703.75,2113452
2013-01-30 13:47:00,9724.335,9728.313,9713.104,9713.104,4602474
2013-01-30 13:48:00,9730.681,9731.033,9725.729,9725.729,3325041
2013-01-30 13:49:00,9733.851,9737.876,9729.055,9731.613,4010582
2013-01-30 13:50:00,9737.211,9738.266,9735.587,9735.587,2778936
2013-01-30 13:51:00,9732.402,9740.346,9732.402,9737.165,2650956
2013-01-30 13:52:00,9735.239,9735.239,9730.891,9732.39,2637050
2013-01-30 13:53:00,9731.98,9736.061,9731.929,9731.929,1969031
2013-01-30 13:54:00,9735.775,9737.151,9733.273,9733.803,2429367
2013-01-30 13:55:00,9735.657,9737.034,9734.515,9735.176,2643035
2013-01-30 13:56:00,9740.19,9740.19,9737.032,9738.289,4319888
2013-01-30 13:57:00,9728.44,9737.847,9728.44,9737.847,4951727
2013-01-30 13:58:00,9727.303,9732.031,9727.303,9729.203,2414303
2013-01-30 13:59:00,9725.308,9729.875,9725.308,9728.877,4028067
2013-01-30 14:00:00,9726.923,9727.543,9724.94,9726.632,3092444
2013-01-30 14:01:00,9730.459,9730.459,9724.462,9727.336,3057001
2013-01-30 14:02:00,9733.996,9733.996,9729.677,9729.677,3061475
2013-01-30 14:03:00,9749.493,9749.493,9733.594,9733.594,4672536
2013-01-30 14:04:00,9754.537,9754.568,9747.909,9752.023,3703185
2013-01-30 14:05:00,9759.158,9759.158,9755.997,9755.997,6389000
2013-01-30 14:06:00,9757.315,9765.618,9757.315,9759.08,6387063
2013-01-30 14:07:00,9758.837,9761.989,9755.295,9757.936,5061401
2013-01-30 14:08:00,9763.356,9763.356,9757.993,9757.993,3195367
2013-01-30 14:09:00,9754.252,9764.065,9751.093,9764.065,4752415
2013-01-30 14:10:00,9755.918,9757.661,9750.543,9751.552,2640707
2013-01-30 14:11:00,9750.423,9756.931,9750.423,9754.828,3881858
2013-01-30 14:12:00,9753.007,9753.009,9748.123,9749.707,3686211
2013-01-30 14:13:00,9752.943,9755.397,9751.1,9751.958,3867562
2013-01-30 14:14:00,9759.211,9760.899,9755.082,9755.082,2914342
2013-01-30 14:15:00,9761.996,9764.011,9759.659,9761.622,4898398
2013-01-30 14:16:00,9754.794,9760.22,9754.794,9760.22,5984487
2013-01-30 14:17:00,9755.073,9757.076,9750.308,9756.826,4293704
2013-01-30 14:18:00,9751.978,9758.955,9751.978,9758.668,3902172
2013-01-30 14:19:00,9752.805,9757.177,9752.677,9752.677,2744579
2013-01-30 14:20:00,9749.18,9754.756,9749.18,9754.756,3354694
2013-01-30 14:21:00,9753.768,9755.82,9749.657,9749.657,9033582
2013-01-30 14:22:00,9757.756,9757.874,9753.323,9755.237,6255855
2013-01-30 14:23:00,9755.258,9760.563,9755.258,9759.657,5329839
2013-01-30 14:24:00,9755.006,9755.23,9752.516,9755.039,2523811
2013-01-30 14:25:00,9753.186,9757.04,9753.186,9756.863,3694124
2013-01-30 14:26:00,9752.777,9754.829,9752.286,9754.829,3691246
2013-01-30 14:27:00,9752.337,9755.107,9750.801,9753.124,4755999
2013-01-30 14:28:00,9753.801,9756.545,9752.52,9753.885,3162938
2013-01-30 14:29:00,9760.038,9760.038,9752.268,9752.268,3358209
2013-01-30 14:30:00,9759.356,9761.11,9758.225,9759.312,4755504
2013-01-30 14:31:00,9763.846,9765.052,9758.655,9764.656,6048716
2013-01-30 14:32:00,9773.275,9773.275,9762.269,9765.058,6559235
2013-01-30 14:33:00,9779.066,9780.869,9771.397,9771.397,11789289
2013-01-30 14:34:00,9781.393,9783.756,9778.546,9779.51,5877347
2013-01-30 14:35:00,9784.701,9788.469,9779.37,9782.424,7170004
2013-01-30 14:36:00,9780.472,9782.744,9777.301,9781.422,6522909
2013-01-30 14:37:00,9777.135,9781.319,9775.194,9780.324,5696366
2013-01-30 14:38:00,9773.443,9776.557,9772.752,9775.497,4508645
2013-01-30 14:39:00,9776.098,9777.304,9773.997,9774.14,7492784
2013-01-30 14:40:00,9783.639,9785.041,9777.081,9777.081,6505934
2013-01-30 14:41:00,9779.332,9783.224,9778.791,9782.958,4841303
2013-01-30 14:42:00,9769.153,9777.544,9767.864,9777.544,6576807
2013-01-30 14:43:00,9763.104,9769.801,9763.104,9768.03,5650776
2013-01-30 14:44:00,9758.228,9763.407,9758.228,9763.407,5958834
2013-01-30 14:45:00,9759.323,9760.754,9757.782,9757.782,4784323
2013-01-30 14:46:00,9759.361,9761.412,9756.428,9759.8,4072340
2013-01-30 14:47:00,9763.259,9763.374,9760.052,9761.132,5321854
2013-01-30 14:48:00,9767.709,9767.709,9763.222,9763.222,5130858
2013-01-30 14:49:00,9768.499,9769.577,9767.407,9768.26,6266660
2013-01-30 14:50:00,9768.315,9769.972,9768.315,9769.023,4717244
2013-01-30 14:51:00,9766.78,9769.6,9766.78,9769.073,5997285
2013-01-30 14:52:00,9769.942,9769.942,9767.211,9767.211,5813242
2013-01-30 14:53:00,9769.81,9771.761,9768.152,9771.452,8755610
2013-01-30 14:54:00,9773.588,9773.588,9769.448,9769.448,7682693
2013-01-30 14:55:00,9774.936,9776.439,9771.117,9771.117,7481699
2013-01-30 14:56:00,9778.227,9778.227,9775.617,9775.617,7944801
2013-01-30 14:57:00,9779.907,9779.907,9777.194,9778.241,4918686
2013-01-30 15:01:00,9783.841,9783.841,9783.841,9783.841,11612282
2013-01-31 09:25:00,9788.263,9788.263,9788.263,9788.263,4582591
2013-01-31 09:31:00,9795.625,9801.519,9792.585,9801.519,17548431
2013-01-31 09:32:00,9793.379,9794.648,9789.26,9794.648,7521245
2013-01-31 09:33:00,9775.561,9790.943,9775.561,9785.947,7690454
2013-01-31 09:34:00,9758.827,9773.361,9758.827,9771.42,11165029
2013-01-31 09:35:00,9766.348,9774.651,9754.722,9767.555,9442094
2013-01-31 09:36:00,9769.248,9772.332,9767.085,9767.085,8700207
2013-01-31 09:37:00,9766.707,9769.067,9764.668,9769.025,6820400
2013-01-31 09:38:00,9757.248,9764.504,9756.698,9764.327,9825875
2013-01-31 09:39:00,9752.735,9757.483,9750.791,9755.517,12790663
2013-01-31 09:40:00,9754.945,9758.322,9751.274,9753.58,12215990
2013-01-31 09:41:00,9754.477,9756.883,9749.672,9756.883,9890816
2013-01-31 09:42:00,9758.834,9758.834,9752.212,9756.335,9618006
2013-01-31 09:43:00,9768.012,9770.921,9762.482,9762.482,15539805
2013-01-31 09:44:00,9767.402,9768.096,9765.213,9765.666,10552158
2013-01-31 09:45:00,9768.656,9770.321,9764.391,9767.796,8889647
2013-01-31 09:46:00,9763.326,9768.565,9763.326,9767.611,14177591
2013-01-31 09:47:00,9745.061,9761.138,9745.061,9760.452,11608468
2013-01-31 09:48:00,9732.845,9745.449,9732.845,9745.449,8973719
2013-01-31 09:49:00,9731.591,9737.015,9729.635,9734.961,11898757
2013-01-31 09:50:00,9723.493,9726.271,9721.014,9726.271,10530350
2013-01-31 09:51:00,9729.222,9730.577,9724.204,9724.89,11752823
2013-01-31 09:52:00,9728.754,9731.223,9725.624,9725.624,9725368
2013-01-31 09:53:00,9721.829,9726.694,9721.829,9725.608,11404367
2013-01-31 09:54:00,9723.152,9729.497,9719.865,9724.538,9464485
2013-01-31 09:55:00,9711.158,9718.676,9711.158,9718.476,9844411
2013-01-31 09:56:00,9704.787,9712.557,9704.787,9712.557,11924202
2013-01-31 09:57:00,9710.723,9712.375,9703.471,9706.914,10472667
2013-01-31 09:58:00,9721.006,9721.006,9711.92,9711.92,8658836
2013-01-31 09:59:00,9721.585,9725.792,9718.868,9719.631,6838226
2013-01-31 10:00:00,9714.387,9720.556,9709.891,9720.556,8539964
2013-01-31 10:01:00,9708.339,9708.339,9701.991,9706.435,8183909
2013-01-31 10:02:00,9716.068,9716.068,9706.771,9711.788,9599771
2013-01-31 10:03:00,9717.084,9720.274,9709.498,9717.304,7456469
2013-01-31 10:04:00,9721.59,9722.832,9717.258,9717.258,6582201
2013-01-31 10:05:00,9728.116,9731.223,9722.801,9722.801,8112291
2013-01-31 10:06:00,9733.117,9735.025,9729.08,9729.08,6661980
2013-01-31 10:07:00,9734.437,9737.254,9732.783,9733.675,7605982
2013-01-31 10:08:00,9729.791,9736.086,9729.791,9736.086,5144275
2013-01-31 10:09:00,9732.674,9732.674,9727.867,9730.06,6894355
2013-01-31 10:10:00,9734.859,9734.859,9730.253,9733.851,9972631
2013-01-31 10:11:00,9735.545,9736.786,9733.129,9735.886,7067010
2013-01-31 10:12:00,9731.39,9735.291,9731.39,9734.546,10739605
2013-01-31 10:13:00,9727.687,9733.422,9727.687,9731.611,7114717
2013-01-31 10:14:00,9720.632,9726.161,9720.632,9726.161,6196790
2013-01-31 10:15:00,9717.425,9722.758,9716.829,9722.758,5769424
2013-01-31 10:16:00,9714.683,9716.838,9712.814,9716.838,4717598
2013-01-31 10:17:00,9708.42,9716.878,9708.42,9716.878,4828906
2013-01-31 10:18:00,9702.499,9709.556,9702.499,9709.556,5533267
2013-01-31 10:19:00,9696.586,9703.984,9696.586,9703.984,5103866
2013-01-31 10:20:00,9683.425,9694.674,9681.85,9694.674,7757999
2013-01-31 10:21:00,9683.846,9684.192,9674.476,9684.192,10763260
2013-01-31 10:22:00,9689.376,9690.688,9685.77,9685.77,9205169
2013-01-31 10:23:00,9692.775,9693.328,9684.594,9686.857,7963942
2013-01-31 10:24:00,9687.093,9692.545,9686.1,9691.665,5826514
2013-01-31 10:25:00,9670.874,9685.403,9670.874,9685.403,8880560
2013-01-31 10:26:00,9664.469,9674.726,9664.469,9673.274,6354133
2013-01-31 10:27:00,9668.002,9668.002,9660.187,9665.007,7990423
2013-01-31 10:28:00,9675.126,9676.962,9667.047,9667.047,7579401
2013-01-31 10:29:00,9682.042,9682.042,9673.706,9673.706,6938861
2013-01-31 10:30:00,9682.879,9685.038,9680.067,9681.257,5894915
2013-01-31 10:31:00,9681.05,9682.063,9679.222,9681.912,3687635
2013-01-31 10:32:00,9676.636,9681.646,9673.29,9681.646,4513051
2013-01-31 10:33:00,9675.417,9677.278,9674.371,9677.278,3896414
2013-01-31 10:34:00,9675.759,9678.644,9675.352,9676.297,3581252
2013-01-31 10:35:00,9679.346,9679.346,9672.724,9674.28,3731679
2013-01-31 10:36:00,9686.285,9686.536,9677.904,9677.904,6208213
2013-01-31 10:37:00,9695.898,9696.054,9686.893,9686.893,3835157
2013-01-31 10:38:00,9694.62,9699.556,9694.62,9696.195,5522353
2013-01-31 10:39:00,9692.133,9697.293,9692.133,9697.293,4539987
2013-01-31 10:40:00,9689.491,9692.908,9688.647,9692.908,3452650
2013-01-31 10:41:00,9692.105,9692.65,9691.035,9692.075,2906717
2013-01-31 10:42:00,9693.025,9695.29,9691.058,9691.623,3911913
2013-01-31 10:43:00,9691.221,9695.487,9691.221,9693.015,2191361
2013-01-31 10:44:00,9686.986,9690.519,9686.986,9689.499,3087644
2013-01-31 10:45:00,9684.068,9687.212,9683.119,9687.212,4330575
2013-01-31 10:46:00,9679.902,9683.931,9679.767,9683.931,2830477
2013-01-31 10:47:00,9677.378,9680.27,9676.835,9679.345,6103374
2013-01-31 10:48:00,9673.871,9677.199,9673.871,9675.933,5438986
2013-01-31 10:49:00,9671.459,9674.065,9671.459,9673.277,4120866
2013-01-31 10:50:00,9672.559,9672.873,9670.673,9672.873,3782134
2013-01-31 10:51:00,9672.306,9674.112,9672.255,9673.072,3127916
2013-01-31 10:52:00,9680.177,9682.27,9674.228,9674.228,4011390
2013-01-31 10:53:00,9685.95,9688.014,9680.887,9681.507,4169415
2013-01-31 10:54:00,9687.153,9687.737,9682.065,9687.737,4092510
2013-01-31 10:55:00,9688.492,9691.376,9685.04,9686.785,2406513
2013-01-31 10:56:00,9694.372,9694.372,9687.971,9687.971,6438065
2013-01-31 10:57:00,9699.31,9699.31,9692.729,9695.484,3751594
2013-01-31 10:58:00,9698.812,9700.558,9695.989,9697.734,4127080
2013-01-31 10:59:00,9706.504,9707.164,9701.002,9701.002,3760253
2013-01-31 11:00:00,9713.245,9713.245,9703.871,9705.689,2964628
2013-01-31 11:01:00,9715.629,9715.629,9709.633,9709.633,4427382
2013-01-31 11:02:00,9717.268,9718.023,9714.794,9714.794,3825394
2013-01-31 11:03:00,9717.367,9718.16,9713.832,9718.16,4845278
2013-01-31 11:04:00,9714.026,9718.936,9714.026,9716.623,3858515
2013-01-31 11:05:00,9711.981,9715.157,9710.064,9715.157,4126558
2013-01-31 11:06:00,9708.791,9712.274,9707.899,9712.274,3496551
2013-01-31 11:07:00,9707.428,9710.41,9703.824,9710.41,4756232
2013-01-31 11:08:00,9703.632,9707.797,9703.632,9707.797,3117689
2013-01-31 11:09:00,9706.002,9706.002,9703.166,9704.391,2733005
2013-01-31 11:10:00,9705.734,9705.734,9704.318,9705.144,3634778
2013-01-31 11:11:00,9715.456,9715.456,9705.148,9706.076,4845396
2013-01-31 11:12:00,9720.735,9721.343,9712.583,9713.644,4582629
2013-01-31 11:13:00,9723.913,9728.049,9723.913,9725.87,5131688
2013-01-31 11:14:00,9727.731,9731.575,9724.071,9724.071,5468696
2013-01-31 11:15:00,9727.777,9728.778,9725.786,9728.778,4546496
2013-01-31 11:16:00,9734.402,9734.631,9728.763,9728.829,3292253
2013-01-31 11:17:00,9737.346,9737.594,9731.888,9735.946,4595337
2013-01-31 11:18:00,9734.17,9738.091,9734.17,9734.445,3505920
2013-01-31 11:19:00,9738.615,9742.635,9736.24,9738.49,6688085
2013-01-31 11:20:00,9738.329,9741.861,9738.329,9739.919,4776030
2013-01-31 11:21:00,9731.067,9731.992,9728.592,9731.254,4822734
2013-01-31 11:22:00,9726.724,9732.173,9726.161,9729.98,4078641
2013-01-31 11:23:00,9728.438,9731.405,9728.183,9728.183,3173705
2013-01-31 11:24:00,9724.435,9729.344,9720.642,9729.344,5188857
2013-01-31 11:25:00,9721.95,9726.607,9721.95,9726.607,5824968
2013-01-31 11:26:00,9708.265,9718.962,9707.48,9718.648,5846897
2013-01-31 11:27:00,9704.785,9707.33,9702.148,9705.777,4212356
2013-01-31 11:28:00,9706.141,9707.761,9703.363,9704.438,2039305
2013-01-31 11:29:00,9702.845,9709.386,9702.845,9706.389,3570655
2013-01-31 11:30:00,9704.605,9705.122,9703.304,9703.304,1560769
2013-01-31 13:00:00,9708.827,9708.827,9705.159,9705.159,7094957
2013-01-31 13:01:00,9700.923,9705.514,9700.923,9705.514,3642621
2013-01-31 13:02:00,9704.394,9704.394,9700.539,9700.539,2670713
2013-01-31 13:03:00,9700.173,9702.394,9699.33,9702.349,2132391
2013-01-31 13:04:00,9700.666,9701.344,9700.259,9700.259,2709390
2013-01-31 13:05:00,9702.772,9703.125,9700.164,9700.164,2358414
2013-01-31 13:06:00,9703.525,9705.748,9702.946,9703.096,3351170
2013-01-31 13:07:00,9701.339,9703.376,9700.216,9702.976,2727983
2013-01-31 13:08:00,9701.196,9704.144,9698.968,9700.609,3371590
2013-01-31 13:09:00,9701.636,9703.569,9697.863,9703.419,2122224
2013-01-31 13:10:00,9698.249,9702.441,9697.854,9700.601,2767732
2013-01-31 13:11:00,9694.586,9699.264,9694.152,9699.264,2213445
2013-01-31 13:12:00,9691.927,9693.616,9690.797,9693.3,1841930
2013-01-31 13:13:00,9687.462,9692.767,9687.026,9691.653,3506622
2013-01-31 13:14:00,9682.418,9688.947,9680.49,9688.947,5292594
2013-01-31 13:15:00,9680.423,9682.734,9678.467,9680.987,4694771
2013-01-31 13:16:00,9669.521,9681.377,9668.674,9681.377,5669754
2013-01-31 13:17:00,9665.403,9669.99,9665.179,9669.99,3739000
2013-01-31 13:18:00,9654.115,9665.758,9654.115,9665.758,5004906
2013-01-31 13:19:00,9658.697,9660.787,9654.878,9657.351,5027204
2013-01-31 13:20:00,9662.053,9662.053,9654.4,9659.082,3205422
2013-01-31 13:21:00,9667.032,9667.032,9659.817,9662.748,3479680
2013-01-31 13:22:00,9664.167,9666.055,9661.676,9661.676,2602223
2013-01-31 13:23:00,9671.687,9671.687,9662.359,9663.627,3426569
2013-01-31 13:24:00,9669.029,9670.282,9666.055,9666.619,2208809
2013-01-31 13:25:00,9663.661,9669.775,9662.894,9669.429,2287111
2013-01-31 13:26:00,9661.256,9663.473,9659.409,9662.104,4119041
2013-01-31 13:27:00,9658.041,9661.998,9658.041,9661.3,3053980
2013-01-31 13:28:00,9659.088,9659.088,9654.34,9657.933,3239464
2013-01-31 13:29:00,9655.674,9658.263,9654.934,9658.263,3137779
2013-01-31 13:30:00,9650.574,9655.075,9649.856,9655.075,2163049
2013-01-31 13:31:00,9662.618,9662.618,9648.931,9650.746,2915127
2013-01-31 13:32:00,9662.002,9665.847,9659.375,9659.592,4387153
2013-01-31 13:33:00,9667.927,9667.927,9663.044,9663.84,2539444
2013-01-31 13:34:00,9669.62,9670.284,9667.486,9667.695,2721534
2013-01-31 13:35:00,9669.986,9671.879,9669.388,9670.255,2734139
2013-01-31 13:36:00,9672.159,9675.814,9670.761,9671.798,2917244
2013-01-31 13:37:00,9674.955,9675.064,9672.68,9674.401,3655776
2013-01-31 13:38:00,9673.64,9675.296,9673.318,9675.117,1715969
2013-01-31 13:39:00,9672.657,9676.977,9672.657,9674.189,2911944
2013-01-31 13:40:00,9674.014,9674.345,9670.349,9673.056,2088082
2013-01-31 13:41:00,9673.939,9673.939,9671.716,9673.826,2236935
2013-01-31 13:42:00,9670.649,9674.447,9670.399,9673.111,1837824
2013-01-31 13:43:00,9667.216,9672.55,9667.216,9672.55,3011337
2013-01-31 13:44:00,9660.196,9669.599,9660.196,9667.226,4839374
2013-01-31 13:45:00,9652.983,9661.656,9652.983,9661.656,3462844
2013-01-31 13:46:00,9652.09,9653.833,9651.103,9653.381,3781919
2013-01-31 13:47:00,9649.954,9653.367,9649.449,9651.916,3206752
2013-01-31 13:48:00,9655.586,9655.586,9651.333,9651.909,2174687
2013-01-31 13:49:00,9652.487,9655.306,9651.752,9653.541,3425696
2013-01-31 13:50:00,9652.667,9654.829,9647.691,9654.829,2585198
2013-01-31 13:51:00,9651.781,9651.82,9647.37,9651.477,6940853
2013-01-31 13:52:00,9647.066,9653.241,9647.066,9651.186,7209425
2013-01-31 13:53:00,9650.422,9651.171,9648.182,9650.342,3144554
2013-01-31 13:54:00,9655.004,9655.004,9648.442,9651.836,2643980
2013-01-31 13:55:00,9659.753,9659.753,9653.609,9657.047,3813949
2013-01-31 13:56:00,9661.322,9661.331,9658.663,9659.269,2571207
2013-01-31 13:57:00,9656.214,9662.111,9656.214,9660.563,3239261
2013-01-31 13:58:00,9655.858,9661.353,9655.858,9659.792,3219006
2013-01-31 13:59:00,9652.009,9655.729,9652.009,9655.729,2115106
2013-01-31 14:00:00,9660.201,9660.201,9651.165,9652.553,3586067
2013-01-31 14:01:00,9671.821,9671.821,9661.133,9661.133,5077474
2013-01-31 14:02:00,9673.899,9674.544,9671.404,9671.95,3729125
2013-01-31 14:03:00,9672.933,9675.515,9672.486,9672.486,2704524
2013-01-31 14:04:00,9672.385,9675.627,9670.606,9675.627,2943461
2013-01-31 14:05:00,9672.398,9675.72,9671.944,9674.241,2190088
2013-01-31 14:06:00,9671.199,9675.257,9670.211,9675.257,4123193
2013-01-31 14:07:00,9673.434,9674.392,9670.638,9672.175,3726358
2013-01-31 14:08:00,9674.066,9674.346,9671.587,9674.307,4928111
2013-01-31 14:09:00,9672.542,9673.381,9669.601,9670.495,3461476
2013-01-31 14:10:00,9672.067,9673.229,9670.985,9673.187,1835648
2013-01-31 14:11:00,9670.971,9671.828,9668.319,9669.055,2352650
2013-01-31 14:12:00,9673.607,9673.607,9668.678,9669.353,4141949
2013-01-31 14:13:00,9676.391,9676.391,9673.732,9673.732,2609955
2013-01-31 14:14:00,9673.747,9677.432,9673.528,9675.575,4264437
2013-01-31 14:15:00,9673.634,9677.291,9673.391,9676.628,4192317
2013-01-31 14:16:00,9668.684,9673.301,9668.684,9673.187,4596910
2013-01-31 14:17:00,9667.919,9670.345,9667.857,9669.132,2775909
2013-01-31 14:18:00,9663.836,9667.777,9662.722,9665.314,5037705
2013-01-31 14:19:00,9657.577,9662.612,9654.844,9662.207,7158891
2013-01-31 14:20:00,9654.323,9658.015,9652.251,9658.015,4547390
2013-01-31 14:21:00,9646.956,9652.82,9646.956,9651.715,4495372
2013-01-31 14:22:00,9645.228,9647.245,9642.439,9647.245,6682344
2013-01-31 14:23:00,9641.251,9646.544,9639.082,9646.256,6346629
2013-01-31 14:24:00,9642.649,9643.595,9638.174,9643.595,5243142
2013-01-31 14:25:00,9646.912,9646.912,9640.276,9641.06,4314511
2013-01-31 14:26:00,9649.565,9649.565,9645.737,9645.737,3274562
2013-01-31 14:27:00,9654.242,9654.242,9645.73,9649.324,5794261
2013-01-31 14:28:00,9652.676,9655.004,9651.353,9653.389,3623486
2013-01-31 14:29:00,9667.357,9667.357,9652.24,9652.24,5072259
2013-01-31 14:30:00,9666.424,9671.533,9664.803,9670.126,4111690
2013-01-31 14:31:00,9661.401,9667.314,9661.401,9665.303,4682872
2013-01-31 14:32:00,9660.094,9663.227,9659.537,9662.906,3563329
2013-01-31 14:33:00,9659.988,9661.983,9658.206,9660.258,2715916
2013-01-31 14:34:00,9655.89,9663.049,9655.89,9657.054,2087709
2013-01-31 14:35:00,9652.403,9657.928,9652.403,9657.248,3104760
2013-01-31 14:36:00,9645.617,9653.144,9644.388,9653.144,4757296
2013-01-31 14:37:00,9643.642,9646.426,9642.694,9643.028,7172300
2013-01-31 14:38:00,9638.849,9643.762,9638.849,9643.762,5741268
2013-01-31 14:39:00,9644.642,9646.001,9640.786,9640.786,4695101
2013-01-31 14:40:00,9646.122,9646.122,9642.711,9645.813,4495766
2013-01-31 14:41:00,9648.974,9648.974,9643.45,9645.227,4552904
2013-01-31 14:42:00,9661.94,9661.94,9647.211,9647.211,5689213
2013-01-31 14:43:00,9667.42,9667.437,9661.118,9661.529,3355718
2013-01-31 14:44:00,9663.827,9668.423,9663.827,9668.423,3335902
2013-01-31 14:45:00,9672.031,9672.031,9663.583,9663.583,4382560
2013-01-31 14:46:00,9674.256,9677.747,9671.997,9674.976,5481063
2013-01-31 14:47:00,9671.876,9675.671,9667.608,9675.671,3789026
2013-01-31 14:48:00,9666.462,9672.406,9666.462,9672.406,4049022
2013-01-31 14:49:00,9664.675,9666.415,9662.303,9666.415,3491537
2013-01-31 14:50:00,9665.432,9665.432,9660.947,9662.783,6797866
2013-01-31 14:51:00,9667.418,9667.418,9661.678,9664.634,4969344
2013-01-31 14:52:00,9668.518,9672.992,9665.661,9667.898,8774206
2013-01-31 14:53:00,9666.107,9669.118,9665.094,9667.55,4047128
2013-01-31 14:54:00,9668.72,9669.698,9662.561,9666.162,5924909
2013-01-31 14:55:00,9669.135,9671.661,9668.791,9669.427,7197856
2013-01-31 14:56:00,9669.395,9671.43,9669.104,9670.772,7495005
2013-01-31 14:57:00,9669.234,9669.234,9665.908,9665.908,2971605
2013-01-31 15:00:00,9667.672,9667.672,9667.672,9667.672,9207861
2013-02-01 09:25:00,9648.917,9648.917,9648.917,9648.917,6155637
2013-02-01 09:31:00,9646.069,9649.515,9645.329,9645.329,21446329
2013-02-01 09:32:00,9642.459,9651.744,9638.692,9644.713,7013678
2013-02-01 09:33:00,9639.023,9644.909,9637.105,9638.789,6724789
2013-02-01 09:34:00,9652.908,9652.908,9636.683,9639.319,11112892
2013-02-01 09:35:00,9645.36,9649.687,9645.36,9649.687,6777555
2013-02-01 09:36:00,9635.96,9646.57,9635.96,9645.454,9088857
2013-02-01 09:37:00,9628.022,9638.225,9628.022,9638.225,6016872
2013-02-01 09:38:00,9640.98,9641.737,9630.8,9630.8,10237683
2013-02-01 09:39:00,9636.219,9637.452,9631.251,9631.807,7429203
2013-02-01 09:40:00,9638.501,9639.639,9634.494,9637.036,6622038
2013-02-01 09:41:00,9632.388,9639.477,9632.191,9639.477,9269056
2013-02-01 09:42:00,9625.952,9632.94,9624.924,9632.94,6861903
2013-02-01 09:43:00,9622.656,9629.155,9621.492,9625.593,6511271
2013-02-01 09:44:00,9619.47,9624.541,9619.408,9624.541,7314085
2013-02-01 09:45:00,9613.862,9617.164,9611.992,9616.873,8911977
2013-02-01 09:46:00,9631.02,9631.02,9621.804,9622.46,9470924
2013-02-01 09:47:00,9633.763,9633.763,9626.937,9632.194,6698174
2013-02-01 09:48:00,9634.22,9638.418,9633.062,9633.062,6545934
2013-02-01 09:49:00,9633.38,9635.785,9632.65,9634.971,6512858
2013-02-01 09:50:00,9635.556,9636.351,9631.226,9635.394,7442900
2013-02-01 09:51:00,9635.328,9637.762,9633.092,9636.526,9152973
2013-02-01 09:52:00,9633.939,9638.313,9633.939,9636.044,8394703
2013-02-01 09:53:00,9636.259,9637.175,9633.614,9634.925,11254643
2013-02-01 09:54:00,9630.708,9636.054,9629.675,9632.862,7701745
2013-02-01 09:55:00,9621.191,9631.236,9619.319,9631.236,10838757
2013-02-01 09:56:00,9615.821,9624.005,9615.821,9624.005,6073463
2013-02-01 09:57:00,9609.836,9614.739,9609.836,9614.739,8140694
2013-02-01 09:58:00,9618.683,9622.93,9611.435,9612.362,10779811
2013-02-01 09:59:00,9617.885,9618.438,9616.529,9616.529,7334618
2013-02-01 10:00:00,9616.746,9622.159,9616.746,9618.601,8245286
2013-02-01 10:01:00,9624.715,9624.715,9616.583,9616.583,7313772
2013-02-01 10:02:00,9634.42,9634.42,9622.674,9622.674,6465259
2013-02-01 10:03:00,9637.966,9637.966,9632.655,9635.261,6018335
2013-02-01 10:04:00,9641.856,9641.856,9636.94,9638.509,5041206
2013-02-01 10:05:00,9642.918,9643.073,9638.808,9638.808,6303433
2013-02-01 10:06:00,9648.784,9648.784,9641.422,9642.596,4812703
2013-02-01 10:07:00,9654.4,9656.072,9647.187,9647.187,5688127
2013-02-01 10:08:00,9661.304,9661.304,9654.859,9654.859,6594760
2013-02-01 10:09:00,9670.088,9670.088,9661.335,9662.318,6498765
2013-02-01 10:10:00,9672.339,9672.796,9667.409,9667.409,6084393
2013-02-01 10:11:00,9678.233,9678.233,9672.699,9674.772,5207872
2013-02-01 10:12:00,9678.976,9681.268,9677.694,9677.694,4840278
2013-02-01 10:13:00,9677.969,9681.309,9674.919,9680.936,4405729
2013-02-01 10:14:00,9677.489,9677.605,9674.378,9676.844,4590788
2013-02-01 10:15:00,9669.647,9675.365,9667.729,9675.365,4951353
2013-02-01 10:16:00,9667.97,9668.887,9666.443,9668.139,3656809
2013-02-01 10:17:00,9660.114,9667.523,9660.114,9667.523,4663694
2013-02-01 10:18:00,9653.25,9660.092,9653.25,9660.092,4762694
2013-02-01 10:19:00,9649.561,9654.753,9648.312,9654.012,3641734
2013-02-01 10:20:00,9651.233,9651.373,9648.048,9648.048,3856203
2013-02-01 10:21:00,9654.018,9654.018,9650.089,9651.194,2980273
2013-02-01 10:22:00,9656.925,9656.925,9653.482,9653.853,3092154
