var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:37,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:40,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.95,7.96,2848500,22468039.98,141,7.95,19335,7.94,26700,7.93,27747,7.92,40349,7.91,60674,7.96,23000,7.97,21100,7.98,25011,7.99,38100,8.00,2013-01-04,14:08:04,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2848141,22465185.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,359,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:08:01,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.95,7.96,2848500,22468039.98,141,7.95,19335,7.94,23700,7.93,27747,7.92,40349,7.91,60674,7.96,23000,7.97,21100,7.98,25011,7.99,38100,8.00,2013-01-04,14:08:31,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2848641,22469160.93,19335,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,2959,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:08:37,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864041,22591436.93,3935,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,5859,7.95,60674,7.96,23000,7.97,25100,7.98,25011,7.99,2013-01-04,14:08:55,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864041,22591436.93,3935,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,5759,7.95,60674,7.96,23000,7.97,26100,7.98,25011,7.99,2013-01-04,14:09:07,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864041,22591436.93,3935,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,5759,7.95,60674,7.96,23000,7.97,26100,7.98,25011,7.99,2013-01-04,14:09:10,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864041,22591436.93,3935,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,5759,7.95,60674,7.96,23000,7.97,26100,7.98,25011,7.99,2013-01-04,14:09:13,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,3835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15759,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:16,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864041,22591436.93,3935,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,5759,7.95,60674,7.96,23000,7.97,26100,7.98,25011,7.99,2013-01-04,14:09:13,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,3835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15759,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:16,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2864141,22592230.93,3835,7.94,23700,7.93,27747,7.92,40349,7.91,111000,7.90,15759,7.95,60674,7.96,23000,7.97,26100,7.98,24011,7.99,2013-01-04,14:09:19,00";
